"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.280586554E1,-1.005908203E-1,8.617130585E0,4.763843536E0,9.846789490E0
1.281578254E1,-1.811233521E-2,8.652606812E0,4.685256958E0,9.839693362E0
1.282569954E1,4.610412598E-2,8.661588135E0,4.592749329E0,9.804008415E0
1.283561654E1,4.221221924E-2,8.660690002E0,4.517156525E0,9.768010865E0
1.284553354E1,8.532257080E-3,8.686286774E0,4.514911194E0,9.789590073E0
1.285545054E1,8.831634521E-3,8.716074829E0,4.498445435E0,9.808468267E0
1.286536754E1,-1.990859985E-2,8.725954285E0,4.452191620E0,9.796156632E0
1.287528454E1,-5.867797852E-2,8.739575958E0,4.431085510E0,9.798885132E0
1.288520154E1,-7.499404907E-2,8.754844208E0,4.424798584E0,9.809778984E0
1.289511854E1,-5.927673340E-2,8.775501251E0,4.382586365E0,9.809179333E0
1.290503554E1,-6.227050781E-2,8.786877594E0,4.399052124E0,9.826736745E0
1.291495254E1,-5.777984619E-2,8.787775726E0,4.433779907E0,9.843106471E0
1.292486954E1,-1.871109009E-2,8.785231018E0,4.433630219E0,9.840615380E0
1.293478654E1,3.981719971E-2,8.773555298E0,4.443659363E0,9.834783501E0
1.294470354E1,-2.424957275E-2,8.805438995E0,4.390968933E0,9.839560565E0
1.295462054E1,-9.879455566E-2,8.843459930E0,4.382586365E0,9.870339769E0
1.296453754E1,-1.011895752E-1,8.846004639E0,4.406985626E0,9.883499365E0
1.297445354E1,-7.783813477E-3,8.829688568E0,4.372706909E0,9.853122678E0
1.298437054E1,-9.610015869E-2,8.869805145E0,4.302053833E0,9.858516407E0
1.299428754E1,-9.520202637E-2,8.878636780E0,4.313879242E0,9.871616312E0
1.300420454E1,-1.228944397E-1,8.903036041E0,4.322112122E0,9.897464675E0
1.301412154E1,-1.167572021E-2,8.870104523E0,4.356390839E0,9.882157239E0
1.302403854E1,-8.741821289E-2,8.908275146E0,4.306993561E0,9.895211042E0
1.303395554E1,-8.202941895E-2,8.908724213E0,4.279899902E0,9.883806913E0
1.304387254E1,-6.780899048E-2,8.931476898E0,4.228107605E0,9.881941690E0
1.305378954E1,-9.116043091E-2,8.946146393E0,4.214785309E0,9.889704784E0
1.306370654E1,-1.107696533E-1,8.965306549E0,4.185596008E0,9.894857522E0
1.307362354E1,-5.897735596E-2,8.943751373E0,4.151167603E0,9.860342764E0
1.308354054E1,-7.768844604E-2,8.968450012E0,4.092639313E0,9.858439413E0
1.309345754E1,-6.182144165E-2,8.982670441E0,4.068838806E0,9.861421772E0
1.310337454E1,-1.092727661E-1,9.011710052E0,3.982169037E0,9.852945186E0
1.311329254E1,-8.472381592E-2,9.018595734E0,3.967349854E0,9.853025525E0
1.312320954E1,-1.023870850E-1,9.040300598E0,3.939358063E0,9.861848709E0
1.313312654E1,-1.582209778E-1,9.065448303E0,3.824696503E0,9.840512698E0
1.314304354E1,-8.053253174E-2,9.044940948E0,3.817810822E0,9.817999884E0
1.315296054E1,-8.861572266E-2,9.062903595E0,3.783382416E0,9.821306269E0
1.316287754E1,-8.652008057E-2,9.069938965E0,3.739523621E0,9.810979332E0
1.317279454E1,-4.236190796E-2,9.060508575E0,3.714974670E0,9.792632280E0
1.318271154E1,-1.116677856E-1,9.097182312E0,3.643573151E0,9.800348005E0
1.319262854E1,-9.984237671E-2,9.106612701E0,3.600762177E0,9.793153305E0
1.320254554E1,-1.169068909E-1,9.122030640E0,3.611839142E0,9.811752759E0
1.321246254E1,-1.218466187E-1,9.131610718E0,3.581452332E0,9.809585195E0
1.322237954E1,-5.343887329E-2,9.124275970E0,3.600612488E0,9.809162960E0
1.323229654E1,-7.409591675E-2,9.140592041E0,3.614383850E0,9.829531204E0
1.324221354E1,-1.038839722E-1,9.149423676E0,3.600762177E0,9.833017529E0
1.325213054E1,-7.708969116E-2,9.145831146E0,3.640579376E0,9.844083927E0
1.326204754E1,-7.125183105E-2,9.147777100E0,3.617227936E0,9.837237449E0
1.327196454E1,-7.454498291E-2,9.157955933E0,3.538192291E0,9.817969164E0
1.328188154E1,-8.053253174E-2,9.167236633E0,3.513044586E0,9.817647134E0
1.329179854E1,-7.858657837E-2,9.179960175E0,3.468886414E0,9.813817688E0
1.330171554E1,-7.694000244E-2,9.178163910E0,3.436853027E0,9.800845436E0
1.331163254E1,-7.679031372E-2,9.184450836E0,3.422782288E0,9.801809654E0
1.332154954E1,-7.424560547E-2,9.189540253E0,3.415746918E0,9.804105746E0
1.333146654E1,-7.694000244E-2,9.210197296E0,3.410807190E0,9.821774773E0
1.334138354E1,-7.125183105E-2,9.207502899E0,3.433110809E0,9.826974931E0
1.335130054E1,-7.604187012E-2,9.207652588E0,3.512296143E0,9.855093746E0
1.336121754E1,-6.586303711E-2,9.207203522E0,3.459605713E0,9.835944607E0
1.337113354E1,-7.544311523E-2,9.206305389E0,3.441643066E0,9.828868581E0
1.338105154E1,-7.783813477E-2,9.216484222E0,3.441194000E0,9.838264905E0
1.339096754E1,-5.568420410E-2,9.207652588E0,3.423381042E0,9.823619734E0
1.340088454E1,-5.298980713E-2,9.215885468E0,3.399430847E0,9.823007836E0
1.341080154E1,-6.062393188E-2,9.224717102E0,3.392395477E0,9.828907770E0
1.342071854E1,-5.134323120E-2,9.232351227E0,3.358416138E0,9.824352613E0
1.343063554E1,-3.667373657E-2,9.233848114E0,3.286116486E0,9.801217144E0
1.344055254E1,-9.894424438E-2,9.252858582E0,3.271297302E0,9.814609923E0
1.345046954E1,-1.242416382E-1,9.249565430E0,3.303779755E0,9.822670578E0
1.346038654E1,-8.098159790E-2,9.241781616E0,3.275039520E0,9.805252129E0
1.347030354E1,-7.020401001E-2,9.245074768E0,3.258124695E0,9.802638043E0
1.348022054E1,-6.451583862E-2,9.239835663E0,3.236569519E0,9.790511101E0
1.349013754E1,-5.194198608E-2,9.238338776E0,3.221750336E0,9.784133918E0
1.350005454E1,-7.723937988E-2,9.249864807E0,3.217708740E0,9.793855952E0
1.350997154E1,-7.888595581E-2,9.239685974E0,3.179388428E0,9.771720968E0
1.351988854E1,-7.828720093E-2,9.242080994E0,3.204087067E0,9.782042931E0
1.352980554E1,-6.301895142E-2,9.228459320E0,3.265010376E0,9.789214757E0
1.353972254E1,-6.496490479E-2,9.228758698E0,3.325634308E0,9.809895570E0
1.354963954E1,-8.786727905E-2,9.237590332E0,3.369493103E0,9.833324950E0
1.355955654E1,-8.711883545E-2,9.228908386E0,3.433110809E0,9.847161496E0
1.356947354E1,-7.484436035E-2,9.239685974E0,3.514840851E0,9.885924579E0
1.357939054E1,-7.753875732E-2,9.229656830E0,3.552712097E0,9.890113280E0
1.358930754E1,-8.577163696E-2,9.216334534E0,3.562441864E0,9.881253516E0
1.359922454E1,-9.295669556E-2,9.226064301E0,3.565884705E0,9.891634706E0
1.360914154E1,-9.999206543E-2,9.214388580E0,3.596121826E0,9.891766653E0
1.361905854E1,-1.008901978E-1,9.205257568E0,3.586691437E0,9.879843177E0
1.362897554E1,-1.166075134E-1,9.192084961E0,3.573069763E0,9.862801365E0
1.363889254E1,-1.115180969E-1,9.196725311E0,3.554508362E0,9.860361171E0
1.364880954E1,-9.265731812E-2,9.213789825E0,3.544778595E0,9.872586470E0
1.365872654E1,-9.819580078E-2,9.215137024E0,3.518433380E0,9.864469891E0
1.366864354E1,-7.185058594E-2,9.217232666E0,3.532504120E0,9.871227172E0
1.367856054E1,-5.942642212E-2,9.213191071E0,3.546574860E0,9.872416849E0
1.368847754E1,-1.100212097E-1,9.201515350E0,3.542832642E0,9.860611164E0
1.369839454E1,-9.849517822E-2,9.218430176E0,3.564238129E0,9.883974385E0
1.370831154E1,-7.813751221E-2,9.203461304E0,3.564387817E0,9.869886826E0
1.371822854E1,-5.343887329E-2,9.197473755E0,3.548820190E0,9.858524430E0
1.372814554E1,-8.861572266E-2,9.208999786E0,3.512445831E0,9.856510819E0
1.373806254E1,-1.541793823E-2,9.216484222E0,3.529660034E0,9.869261325E0
1.374797954E1,-2.170486450E-2,9.196425934E0,3.540437622E0,9.854411175E0
1.375789654E1,-7.155120850E-2,9.200617218E0,3.541485443E0,9.858934826E0
1.376781354E1,-7.813751221E-2,9.204209747E0,3.551813965E0,9.866051134E0
1.377773054E1,-6.631210327E-2,9.194030914E0,3.583997040E0,9.868112106E0
1.378764754E1,-4.685256958E-2,9.198222198E0,3.589535522E0,9.873917766E0
1.379756454E1,-2.035766602E-2,9.188492432E0,3.583847351E0,9.862695850E0
1.380748154E1,-4.355941772E-2,9.194330292E0,3.563639374E0,9.860889033E0
1.381739854E1,-3.233276367E-2,9.183403015E0,3.543281708E0,9.843311516E0
1.382731554E1,-5.508544922E-2,9.200617218E0,3.503015442E0,9.845075357E0
1.383723254E1,-5.568420410E-2,9.192084961E0,3.465443573E0,9.823788771E0
1.384714954E1,-6.376739502E-2,9.206305389E0,3.467688904E0,9.837936345E0
1.385706654E1,-7.679031372E-2,9.206604767E0,3.452869720E0,9.833096023E0
1.386698254E1,-6.152206421E-2,9.205856323E0,3.467539215E0,9.837449050E0
1.387689954E1,-7.798782349E-2,9.207203522E0,3.460503845E0,9.836349204E0
1.388681654E1,-9.595046997E-2,9.207203522E0,3.472179565E0,9.840621633E0
1.389673354E1,-7.244934082E-2,9.206305389E0,3.501368866E0,9.849918363E0
1.390665054E1,-7.619155884E-2,9.207053833E0,3.482807465E0,9.844063860E0
1.391656754E1,-8.786727905E-2,9.216184845E0,3.462749176E0,9.845629264E0
1.392648454E1,-7.694000244E-2,9.201365662E0,3.467090149E0,9.833197034E0
1.393640154E1,-6.960525513E-2,9.194030914E0,3.490291901E0,9.834489661E0
1.394631854E1,-7.873626709E-2,9.192084961E0,3.489393768E0,9.832420567E0
1.395623554E1,-8.457412720E-2,9.200168152E0,3.523971863E0,9.852341067E0
1.396615254E1,-8.756790161E-2,9.191186829E0,3.562142487E0,9.857709803E0
1.397606954E1,-9.759704590E-2,9.202563171E0,3.556903381E0,9.866521969E0
1.398598654E1,-8.592132568E-2,9.201066284E0,3.593427429E0,9.878244982E0
1.399590354E1,-8.397537231E-2,9.187893677E0,3.590134277E0,9.864760829E0
1.400582054E1,-6.855743408E-2,9.194929047E0,3.604504395E0,9.876430136E0
1.401573754E1,-5.897735596E-2,9.188193054E0,3.641028442E0,9.883494223E0
1.402565454E1,-7.933502197E-2,9.191486206E0,3.640729065E0,9.886587927E0
1.403557154E1,-7.813751221E-2,9.196575623E0,3.622167664E0,9.884493272E0
1.404548854E1,-7.229965210E-2,9.185648346E0,3.595822449E0,9.864649100E0
1.405540554E1,-6.137237549E-2,9.190887451E0,3.574716339E0,9.861783592E0
1.406532254E1,-6.182144165E-2,9.188941498E0,3.555855560E0,9.853150588E0
1.407523954E1,-6.047424316E-2,9.193581848E0,3.552562408E0,9.856282463E0
1.408515654E1,-6.436614990E-2,9.186546478E0,3.530857544E0,9.841937522E0
1.409507354E1,-7.738906860E-2,9.194330292E0,3.534300385E0,9.850531853E0
1.410499054E1,-7.304809570E-2,9.187145233E0,3.561244354E0,9.853498613E0
1.411490796E1,-7.080276489E-2,9.186995544E0,3.581602020E0,9.860718696E0
1.412482496E1,-7.544311523E-2,9.192983093E0,3.604055328E0,9.874504779E0
1.413474196E1,-7.065307617E-2,9.197174377E0,3.594624939E0,9.874934776E0
1.414465896E1,-7.694000244E-2,9.187594299E0,3.578159180E0,9.860072611E0
1.415457596E1,-6.855743408E-2,9.194779358E0,3.575764160E0,9.865837871E0
1.416449296E1,-7.514373779E-2,9.196875000E0,3.568579102E0,9.865237612E0
1.417440996E1,-7.843688965E-2,9.199569397E0,3.576063538E0,9.870484277E0
1.418432696E1,-7.200027466E-2,9.192084961E0,3.567381592E0,9.860315481E0
1.419424396E1,-7.514373779E-2,9.199868774E0,3.588637390E0,9.875300014E0
1.420416096E1,-7.858657837E-2,9.191785583E0,3.627556458E0,9.882017199E0
1.421407796E1,-7.664062500E-2,9.194330292E0,3.628304901E0,9.884643633E0
1.422399496E1,-8.202941895E-2,9.201964417E0,3.641028442E0,9.896462301E0
1.423391196E1,-9.235794067E-2,9.212143250E0,3.719914398E0,9.935284413E0
1.424382896E1,-1.077758789E-1,9.213340759E0,3.720513153E0,9.936774210E0
1.425374596E1,-1.187031555E-1,9.218729553E0,3.723057861E0,9.942847925E0
1.426366296E1,-1.221459961E-1,9.227710876E0,3.733386383E0,9.955086215E0
1.427357996E1,-1.306782532E-1,9.233848114E0,3.714076538E0,9.953662257E0
1.428349696E1,-1.401086426E-1,9.237590332E0,3.695066071E0,9.950186875E0
1.429341396E1,-1.206491089E-1,9.237290955E0,3.735032959E0,9.964565800E0
1.430333096E1,-1.568737793E-1,9.251212006E0,3.670367432E0,9.953950474E0
1.431324796E1,-1.345701599E-1,9.235794067E0,3.697910156E0,9.949499520E0
1.432316496E1,-1.124162292E-1,9.243428192E0,3.665427704E0,9.944292956E0
1.433308196E1,-1.435514832E-1,9.277557220E0,3.456911316E0,9.901712521E0
1.434299896E1,-7.559280396E-2,9.289981384E0,3.442690887E0,9.907653049E0
1.435291596E1,-2.844085693E-2,9.271569672E0,3.239862671E0,9.821380920E0
1.436283296E1,2.095642090E-3,9.268725586E0,3.120710449E0,9.779985281E0
1.437274996E1,7.454498291E-2,9.273515625E0,3.059038696E0,9.765314473E0
1.438266696E1,5.463638306E-2,9.263187103E0,2.989882507E0,9.733910717E0
1.439258396E1,7.484436035E-4,9.286239166E0,2.957849121E0,9.745927859E0
1.440250096E1,-4.864883423E-2,9.319470062E0,3.013383636E0,9.794660274E0
1.441241796E1,-6.466552734E-2,9.331445160E0,3.018922119E0,9.807850996E0
1.442233496E1,-4.191284180E-3,9.319919128E0,3.002606049E0,9.791657327E0
1.443225196E1,-2.529739380E-2,9.329948273E0,3.007695465E0,9.802795863E0
1.444216896E1,-5.673202515E-2,9.354796600E0,3.022215271E0,9.831033674E0
1.445208596E1,-6.810836792E-2,9.362730103E0,3.072510681E0,9.854221208E0
1.446200296E1,-7.604187012E-2,9.365424500E0,3.072510681E0,9.856839266E0
1.447191996E1,-7.559280396E-2,9.366322632E0,3.079246674E0,9.859790768E0
1.448183696E1,-8.322692871E-2,9.375603333E0,3.090024261E0,9.872036999E0
1.449175396E1,-7.319778442E-2,9.382489014E0,3.024460602E0,9.858185428E0
1.450167096E1,-6.421646118E-2,9.381740570E0,2.999761963E0,9.849860492E0
1.451158796E1,-8.876541138E-2,9.390721893E0,2.995420990E0,9.857285827E0
1.452150496E1,-8.173004150E-2,9.397158508E0,2.976859589E0,9.857736091E0
1.453142096E1,-8.637039185E-2,9.406588898E0,2.997067566E0,9.872881470E0
1.454133796E1,-7.634124756E-2,9.412426758E0,2.982248383E0,9.873875170E0
1.455125496E1,-7.289840698E-2,9.410630493E0,3.036585388E0,9.888687035E0
1.456117196E1,-6.062393188E-2,9.422605591E0,2.982996826E0,9.883695738E0
1.457108896E1,-8.412506104E-2,9.408834229E0,2.963986359E0,9.865011591E0
1.458100596E1,-9.385482788E-2,9.433682556E0,2.944227448E0,9.882896871E0
1.459092296E1,-8.367599487E-2,9.434880066E0,2.900668030E0,9.871060660E0
1.460083996E1,-6.092330933E-2,9.479936371E0,2.795436859E0,9.883692249E0
1.461075696E1,-5.119354248E-2,9.460776215E0,2.746638336E0,9.851544524E0
1.462067396E1,-6.661148071E-2,9.460177460E0,2.797682190E0,9.865415364E0
1.463059096E1,-9.669891357E-2,9.474697266E0,2.693947906E0,9.850715420E0
1.464050796E1,-8.711883545E-2,9.479936371E0,2.562820587E0,9.820633007E0
1.465042496E1,-5.388793945E-2,9.491911469E0,2.520458679E0,9.820997871E0
1.466034196E1,-4.400848389E-2,9.493108978E0,2.440973969E0,9.802010444E0
1.467025896E1,-7.903564453E-2,9.508975983E0,2.427202606E0,9.814182766E0
1.468017596E1,-6.975494385E-2,9.525741119E0,2.376757507E0,9.818023522E0
1.469009296E1,-1.362167358E-2,9.508377228E0,2.322570190E0,9.787939280E0
1.470000996E1,-2.888992310E-2,9.529483337E0,2.270478516E0,9.796272760E0
1.470992696E1,-3.547622681E-2,9.543703766E0,2.194436646E0,9.792808194E0
1.471984396E1,-5.478607178E-2,9.547296295E0,2.243235168E0,9.807444727E0
1.472976096E1,-6.227050781E-2,9.552535400E0,2.223775635E0,9.808159270E0
1.473967796E1,-6.167175293E-2,9.554481354E0,2.174078979E0,9.798904875E0
1.474959496E1,-6.331832886E-2,9.562265167E0,2.175575867E0,9.806837140E0
1.475951196E1,-6.571334839E-2,9.580527191E0,2.062411194E0,9.800222418E0
1.476942896E1,-7.379653931E-2,9.575587463E0,2.150727539E0,9.814425615E0
1.477934596E1,-6.631210327E-2,9.590107269E0,2.150278473E0,9.828440987E0
1.478926296E1,-6.676116943E-2,9.588460693E0,2.032772827E0,9.801795799E0
1.479917996E1,-7.050338745E-2,9.602681122E0,1.994302826E0,9.807838662E0
1.480909696E1,-7.364685059E-2,9.593699799E0,1.960473175E0,9.792239517E0
1.481901396E1,-6.481521606E-2,9.608818359E0,2.077230377E0,9.830995744E0
1.482893096E1,-5.942642212E-2,9.610315247E0,1.986668701E0,9.813691618E0
1.483884796E1,-5.927673340E-2,9.613009644E0,1.921703796E0,9.803387864E0
1.484876496E1,-7.304809570E-2,9.605674896E0,1.888921967E0,9.789910747E0
1.485868196E1,-7.813751221E-2,9.608069916E0,1.996697845E0,9.813659626E0
1.486859896E1,-7.499404907E-2,9.638756104E0,1.979633331E0,9.840233303E0
1.487851596E1,-6.481521606E-2,9.626182251E0,1.869312744E0,9.806218225E0
1.488843296E1,-5.792953491E-2,9.630373535E0,1.829645233E0,9.802808370E0
1.489834996E1,-5.658233643E-2,9.630223846E0,1.811383209E0,9.799261300E0
1.490826696E1,-6.271957397E-2,9.641450500E0,1.903741150E0,9.827804020E0
1.491818396E1,-6.301895142E-2,9.641151123E0,1.784888306E0,9.805181927E0
1.492810096E1,-6.661148071E-2,9.630822601E0,1.759291534E0,9.790418161E0
1.493801796E1,-6.990463257E-2,9.646539917E0,1.776954803E0,9.809086981E0
1.494793496E1,-6.436614990E-2,9.655072174E0,1.733096008E0,9.809596498E0
1.495785196E1,-6.286926270E-2,9.653126221E0,1.662592621E0,9.795458774E0
1.496776896E1,-5.284011841E-2,9.644294586E0,1.829345856E0,9.816400379E0
1.497768596E1,-6.316864014E-2,9.654473419E0,1.717079315E0,9.806182165E0
1.498760296E1,-6.511459351E-2,9.651629333E0,1.693578186E0,9.799305882E0
1.499751996E1,-5.209167480E-2,9.658365326E0,1.765428772E0,9.818527031E0
1.500743696E1,-6.301895142E-2,9.652377777E0,1.708247681E0,9.802575084E0
1.501735396E1,-6.062393188E-2,9.659562836E0,1.700912933E0,9.808360426E0
1.502727096E1,-6.541397095E-2,9.664951630E0,1.702709198E0,9.814009762E0
1.503718796E1,-7.050338745E-2,9.662556610E0,1.717229004E0,9.814216547E0
1.504710496E1,-5.987548828E-2,9.653425598E0,1.716929626E0,9.805103681E0
1.505702196E1,-5.583389282E-2,9.664053497E0,1.716779938E0,9.815517346E0
1.506693896E1,-5.089416504E-2,9.663903809E0,1.737886047E0,9.819056724E0
1.507685596E1,-6.301895142E-2,9.668095093E0,1.753453674E0,9.826018212E0
1.508677296E1,-6.361770630E-2,9.669741669E0,1.758692780E0,9.828578302E0
1.509668996E1,-6.421646118E-2,9.658065948E0,1.771266632E0,9.819355738E0
1.510660646E1,-6.870712280E-2,9.660311279E0,1.760938110E0,9.819737151E0
1.511652346E1,-7.304809570E-2,9.661059723E0,1.772464142E0,9.822578079E0
1.512644046E1,-6.316864014E-2,9.672136688E0,1.754651184E0,9.830209518E0
1.513635746E1,-5.777984619E-2,9.672885132E0,1.750609589E0,9.830192227E0
1.514627446E1,-5.912704468E-2,9.671388245E0,1.739083557E0,9.826680935E0
1.515619146E1,-5.269042969E-2,9.668095093E0,1.715432739E0,9.819243784E0
1.516610846E1,-5.688171387E-2,9.660011902E0,1.729802856E0,9.813831229E0
1.517602546E1,-7.065307617E-2,9.667795715E0,1.731748810E0,9.821925462E0
1.518594246E1,-6.661148071E-2,9.679770813E0,1.728006592E0,9.833026333E0
1.519585946E1,-6.556365967E-2,9.669292603E0,1.747615814E0,9.826173165E0
1.520577646E1,-6.586303711E-2,9.662107544E0,1.753453674E0,9.820145616E0
1.521569346E1,-7.050338745E-2,9.668843536E0,1.750759277E0,9.826325056E0
1.522561046E1,-6.316864014E-2,9.672436066E0,1.773212585E0,9.833834074E0
1.523552746E1,-6.601272583E-2,9.674980774E0,1.756148071E0,9.833293787E0
1.524544446E1,-6.541397095E-2,9.670190735E0,1.757644958E0,9.828844471E0
1.525536146E1,-5.792953491E-2,9.675280151E0,1.756896515E0,9.833671095E0
1.526527846E1,-5.822891235E-2,9.666747894E0,1.807940369E0,9.834533738E0
1.527519546E1,-5.763015747E-2,9.660910034E0,1.747615814E0,9.817874768E0
1.528511246E1,-5.194198608E-2,9.659413147E0,1.730251923E0,9.813293638E0
1.529502946E1,-5.074447632E-2,9.678573303E0,1.750609589E0,9.835750613E0
1.530494646E1,-5.014572144E-2,9.674980774E0,1.693578186E0,9.822218418E0
1.531486346E1,-6.750961304E-2,9.679022369E0,1.639839935E0,9.817184249E0
1.532478046E1,-6.301895142E-2,9.676477661E0,1.737736359E0,9.831475930E0
1.533469746E1,-9.759704590E-2,9.666298828E0,1.541344757E0,9.788901975E0
1.534461446E1,-1.079255676E-1,9.663305054E0,1.411414948E0,9.766432544E0
1.535453146E1,-6.212081909E-2,9.669142914E0,1.535506897E0,9.790503823E0
1.536444846E1,-6.077362061E-2,9.656868439E0,1.604513397E0,9.789446599E0
1.537436546E1,-6.391708374E-2,9.669442291E0,1.629062347E0,9.805918812E0
1.538428246E1,-6.571334839E-2,9.665700073E0,1.689237213E0,9.812420625E0
1.539419946E1,-6.840774536E-2,9.670340424E0,1.771865387E0,9.831565007E0
1.540411646E1,-6.900650024E-2,9.668095093E0,1.826352081E0,9.839328562E0
1.541403346E1,-5.972579956E-2,9.668693848E0,1.783840485E0,9.832054453E0
1.542395046E1,-6.077362061E-2,9.660910034E0,1.821412354E0,9.831297935E0
1.543386746E1,-6.795867920E-2,9.665999451E0,1.810485077E0,9.834328649E0
1.544378446E1,-6.227050781E-2,9.661957855E0,1.832189941E0,9.834339184E0
1.545370146E1,-6.735992432E-2,9.666448517E0,1.897603912E0,9.851175813E0
1.546361846E1,-7.574249268E-2,9.666747894E0,1.884281616E0,9.848972991E0
1.547353546E1,-7.484436035E-2,9.656419373E0,1.859732666E0,9.834156922E0
1.548345246E1,-8.637039185E-2,9.660610657E0,1.908980255E0,9.847794866E0
1.549336946E1,-7.544311523E-2,9.662257233E0,1.858235779E0,9.839611105E0
1.550328646E1,-5.089416504E-2,9.663903809E0,1.819765778E0,9.833878915E0
1.551320346E1,-5.358856201E-2,9.651928711E0,1.816472626E0,9.821515788E0
1.552312046E1,-6.212081909E-2,9.658515015E0,1.792672119E0,9.823667574E0
1.553303746E1,-5.538482666E-2,9.657167816E0,1.771566010E0,9.818472582E0
1.554295446E1,-5.822891235E-2,9.658664703E0,1.812431030E0,9.827415769E0
1.555287146E1,-6.406677246E-2,9.653425598E0,1.797462158E0,9.819551952E0
1.556278846E1,-6.706054688E-2,9.652527466E0,1.763782196E0,9.812579234E0
1.557270546E1,-5.867797852E-2,9.654174042E0,1.791474609E0,9.819159883E0
1.558262246E1,-6.107299805E-2,9.653874664E0,1.776805115E0,9.816214258E0
1.559253946E1,-5.418731689E-2,9.653575287E0,1.776056671E0,9.815743955E0
1.560245646E1,-6.451583862E-2,9.656868439E0,1.866169281E0,9.835743903E0
1.561237346E1,-5.972579956E-2,9.659263458E0,1.876497803E0,9.840029559E0
1.562229046E1,-5.837860107E-2,9.658515015E0,1.855691071E0,9.835339836E0
1.563220746E1,-6.795867920E-2,9.652078400E0,1.876198425E0,9.832972915E0
1.564212446E1,-5.628295898E-2,9.656569061E0,1.889969788E0,9.839943069E0
1.565204146E1,-6.331832886E-2,9.658664703E0,1.890867920E0,9.842214921E0
1.566195846E1,-6.601272583E-2,9.661209412E0,1.917512512E0,9.849882193E0
1.567187546E1,-6.376739502E-2,9.660161591E0,1.937720490E0,9.852793966E0
1.568179246E1,-6.137237549E-2,9.658664703E0,1.922152863E0,9.848260864E0
1.569170946E1,-5.792953491E-2,9.658814392E0,1.894610138E0,9.843048251E0
1.570162646E1,-6.122268677E-2,9.658814392E0,1.880090332E0,9.840283702E0
1.571154346E1,-6.466552734E-2,9.649683380E0,1.847607880E0,9.825183247E0
1.572146046E1,-4.790039063E-2,9.657916260E0,1.869013367E0,9.837217691E0
1.573137746E1,-4.131408691E-2,9.659862213E0,1.895059204E0,9.844079145E0
1.574129446E1,-6.152206421E-2,9.662706299E0,1.851200409E0,9.838629017E0
1.575121146E1,-9.699829102E-2,9.668394470E0,1.766476593E0,9.828921602E0
1.576112946E1,-7.589218140E-2,9.651180267E0,1.744472351E0,9.807865413E0
1.577104546E1,-7.379653931E-2,9.662406921E0,1.778002625E0,9.824909505E0
1.578096346E1,-7.020401001E-2,9.663754120E0,1.834285583E0,9.836547966E0
1.579088046E1,-6.885681152E-2,9.668394470E0,1.824555817E0,9.839288431E0
1.580079746E1,-6.466552734E-2,9.661957855E0,1.782642975E0,9.825244384E0
1.581071446E1,-6.930587769E-2,9.669741669E0,1.702858887E0,9.818779743E0
1.582063146E1,-5.867797852E-2,9.653575287E0,1.351539459E0,9.747903253E0
1.583054846E1,1.140628052E-1,9.584269409E0,-4.834945679E-2,9.585070062E0
1.584046546E1,-4.864883423E-2,9.643546143E0,1.294957123E0,9.730224194E0
1.585038246E1,-1.284329224E-1,9.688452759E0,2.528242493E0,1.001372168E1
1.586029946E1,-1.377136230E-1,9.689949646E0,2.467169495E0,1.000005072E1
1.587021646E1,-8.427474976E-2,9.650431824E0,2.304607544E0,9.922154632E0
1.588013346E1,-7.050338745E-2,9.656569061E0,2.189197540E0,9.901862584E0
1.589005046E1,-7.244934082E-2,9.655820618E0,2.157014465E0,9.894080660E0
1.589996746E1,-7.424560547E-2,9.656718750E0,2.064806213E0,9.875279952E0
1.590988446E1,-6.990463257E-2,9.654174042E0,1.994003448E0,9.858195212E0
1.591980146E1,-6.092330933E-2,9.656569061E0,1.963167572E0,9.854291684E0
1.592971846E1,-6.601272583E-2,9.651629333E0,1.880240021E0,9.833290853E0
1.593963546E1,-6.646179199E-2,9.639654236E0,1.793121185E0,9.805235058E0
1.594955246E1,-6.661148071E-2,9.643246765E0,1.797911224E0,9.809644746E0
1.595946946E1,-5.538482666E-2,9.652527466E0,1.844614105E0,9.827357486E0
1.596938646E1,-6.556365967E-2,9.659263458E0,1.805695038E0,9.826810455E0
1.597930346E1,-5.568420410E-2,9.653126221E0,1.673519897E0,9.797275918E0
1.598922046E1,-5.418731689E-2,9.662406921E0,1.587448883E0,9.792090570E0
1.599913746E1,-5.852828979E-2,9.660311279E0,1.483564911E0,9.773740554E0
1.600905446E1,-7.020401001E-2,9.648036804E0,1.432221680E0,9.754014646E0
1.601897146E1,-6.975494385E-2,9.646390228E0,1.521136780E0,9.765836743E0
1.602888846E1,-4.475692749E-2,9.643246765E0,1.710343323E0,9.793849378E0
1.603880546E1,-2.844085693E-3,9.621841278E0,1.877695312E0,9.803345213E0
1.604872246E1,-5.418731689E-2,9.650880890E0,1.882784729E0,9.832970891E0
1.605863946E1,-8.427474976E-2,9.652078400E0,1.987566833E0,9.854955179E0
1.606855646E1,-7.095245361E-2,9.638606415E0,2.047442322E0,9.853922464E0
1.607847346E1,-1.016386414E-1,9.634265442E0,2.011966095E0,9.842632198E0
